[2021-11-25T08:52:34.977] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:43:31.779] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:44:33.935] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:44:57.648] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:45:34.405] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:45:46.326] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:47:14.131] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:48:58.470] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:49:12.986] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:50:56.411] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:51:22.465] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:54:26.331] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:55:38.210] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:56:14.938] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T10:57:32.060] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:02:14.798] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:02:16.232] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:02:43.424] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:21:50.930] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:24:07.728] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:25:04.369] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:28:33.400] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:28:56.949] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:43:40.583] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:44:04.422] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:44:24.574] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:48:30.481] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:50:14.295] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:51:15.901] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:53:02.058] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:53:53.806] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:55:17.334] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:58:28.777] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T11:59:27.548] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T12:00:33.110] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T12:00:47.668] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T12:03:05.481] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T12:03:22.872] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T12:08:01.533] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T14:59:17.866] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T14:59:59.971] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:03:11.023] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:03:22.329] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:04:03.234] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:11:07.641] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:12:38.672] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:14:01.312] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:16:45.281] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:17:04.802] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:17:53.913] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:21:28.259] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:30:07.448] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:31:32.394] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:32:15.162] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:32:35.313] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:49:11.465] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T15:57:44.616] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:02:00.794] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:02:23.294] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:04:18.805] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:07:26.532] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:08:56.513] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:10:22.460] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:11:00.659] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:11:23.661] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:11:49.861] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:11:52.961] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:12:09.999] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:16:01.495] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:19:30.804] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:22:32.860] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:22:40.848] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:33:09.310] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:33:40.031] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:33:58.600] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:36:07.484] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:37:37.608] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:38:27.045] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:39:22.656] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:39:48.224] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:40:02.899] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:40:27.743] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:41:23.137] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:42:23.752] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:45:38.854] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:46:12.058] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:47:21.337] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:48:11.092] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:49:54.291] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:50:24.984] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:52:37.751] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:52:47.123] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:53:08.046] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:53:33.096] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:54:16.442] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:54:38.381] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:55:45.307] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:56:52.201] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:57:27.690] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:57:50.325] [TRACE] ma-core - A user connected, Total users connected is: 
[2021-11-25T16:58:09.839] [TRACE] ma-core - A user connected, Total users connected is: 
